FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.5,147,208,317,187
16.5,147,209,317,187
16.5,147,210,317,187
16.5,147,210,317,186
16.5,148,209,318,184
16.5,149,208,319,183
16.5,150,208,319,181
16.5,151,206,320,178
16.5,152,203,322,173
16.5,157,199,326,169
16.6,161,196,331,167
16.6,165,194,335,166
16.6,166,194,338,167
16.6,167,194,339,167
16.6,167,194,338,166
16.6,167,193,338,166
16.6,168,193,338,166
16.6,167,192,338,165
16.6,167,192,338,164
16.6,167,192,337,164
16.6,168,193,337,164
16.6,168,194,338,165
16.6,168,195,337,166
16.6,166,197,335,168
16.6,164,199,332,172
16.6,161,199,330,174
16.3,158,199,327,176
16.3,156,201,324,177
16.3,154,201,323,177
16.3,153,202,321,175
16.3,151,202,319,173
16.3,148,202,315,173
16.3,146,202,314,173
16.3,145,201,313,173
16.3,145,200,313,173
16.3,145,200,314,175
16.3,145,200,315,175
16.3,145,200,314,175
16.3,144,200,313,175
16.3,144,199,313,175
16.3,143,200,313,175
16.3,143,199,313,175
16.3,143,199,313,175
16.8,143,199,313,175
16.8,143,199,313,175
16.8,143,199,313,175
16.8,143,199,313,175
16.8,144,198,313,174
16.8,143,198,313,174
16.8,143,198,313,175
16.8,143,198,313,176
16.8,143,196,313,177
16.8,143,196,314,178
16.8,143,195,315,180
16.8,145,193,316,182
16.8,147,191,319,183
16.8,152,187,324,184
16.8,153,186,325,183
15.7,153,184,327,182
15.7,154,183,328,181
15.7,155,182,329,180
15.7,156,181,329,179
15.7,157,181,331,177
15.7,157,181,331,175
15.7,157,180,331,174
15.7,158,181,333,173
15.7,160,182,334,172
15.7,162,183,337,170
15.7,163,184,338,169
15.7,164,185,339,170
15.7,166,186,341,172
15.7,168,188,344,175
15.7,172,191,347,177
15.7,175,194,351,177
15.7,178,195,353,178
16.5,179,196,355,180
16.5,180,198,355,182
16.5,180,200,355,184
16.5,180,203,355,187
16.5,180,207,354,189
16.5,179,210,353,190
16.5,178,211,352,192
16.5,178,212,352,192
16.5,179,213,353,193
16.5,179,214,352,194
16.5,179,216,352,195
16.5,179,217,353,195
16.5,180,218,353,195
16.5,180,219,353,195
16.5,181,220,354,196
16.5,180,220,353,197
16.5,178,220,351,197
16.7,177,220,349,196
16.7,176,220,349,197
16.7,175,220,348,196
16.7,175,219,347,196
16.7,173,217,344,195
16.7,171,216,343,193
16.7,172,216,344,192
16.7,172,215,344,191
16.7,170,215,342,190
16.7,169,214,341,189
16.7,168,213,340,188
16.7,167,212,339,187
16.7,167,210,339,187
16.7,166,210,339,187
16.7,166,209,339,186
16.7,165,208,338,186
16.8,164,208,337,187
16.8,163,207,337,187
16.8,163,206,336,187
16.8,162,205,335,188
16.8,162,205,335,189
16.8,161,204,335,189
16.8,160,203,334,189
16.8,159,202,333,190
16.8,159,201,332,190
16.8,158,202,332,191
16.8,158,201,331,192
16.8,157,200,330,192
16.8,157,199,329,193
16.8,156,198,329,193
16.8,158,197,330,192
16.8,160,195,332,191
16.8,161,192,334,190
16.6,163,191,336,189
16.6,163,190,336,189
16.6,163,190,336,188
16.6,165,189,337,187
16.6,167,189,340,187
16.6,171,191,343,190
16.6,174,192,346,191
16.6,176,192,348,191
16.6,178,192,350,191
16.6,179,192,351,191
16.6,181,192,353,192
16.6,182,193,354,192
16.6,181,192,354,192
16.6,181,192,353,192
16.6,179,191,352,192
16.6,180,191,353,191
16.6,182,192,354,190
16.7,184,193,357,189
16.7,186,193,359,189
16.7,187,194,360,189
16.7,187,195,361,189
16.7,187,195,360,188
16.7,187,196,360,187
16.7,187,197,360,185
16.7,187,198,360,183
16.7,187,198,360,181
16.7,187,198,359,179
16.7,187,198,359,177
16.7,186,198,358,176
16.7,186,198,358,175
16.7,185,198,357,174
16.7,184,198,356,173
16.7,183,197,354,173
16.8,181,196,353,173
16.8,179,196,351,173
16.8,178,195,350,173
16.8,177,195,349,173
16.8,175,195,348,174
16.8,173,195,346,175
16.8,172,194,345,175
16.8,171,194,343,175
16.8,169,193,343,175
16.8,168,192,341,175
16.8,167,192,341,175
16.8,167,192,340,175
16.8,167,193,341,175
16.8,168,193,341,175
16.8,167,193,341,175
16.8,168,193,341,175
16.8,167,193,341,175
16.6,168,193,341,175
16.6,167,193,341,175
16.6,168,193,341,175
16.6,167,193,341,175
16.6,167,193,341,175
16.6,165,194,338,175
16.6,163,196,337,178
16.6,164,198,337,180
16.6,165,200,339,182
16.6,166,202,339,182
16.6,167,202,340,181
16.6,167,202,340,181
16.6,169,203,341,180
16.6,172,204,344,178
16.6,174,204,346,178
16.6,175,204,347,177
16.6,176,203,348,176
16.7,177,202,349,176
16.7,179,200,351,176
16.7,181,197,353,175
16.7,181,194,354,173
16.7,181,192,354,173
16.7,182,191,355,172
16.7,183,189,356,172
16.7,184,188,358,171
16.7,185,186,359,170
16.7,185,184,359,169
16.7,185,182,358,168
16.7,183,182,356,167
16.7,180,181,354,166
16.7,178,181,352,165
16.7,177,180,350,165
16.7,175,180,348,164
16.7,173,178,346,163
16.7,171,179,345,162
16.7,170,180,343,161
16.7,170,179,343,161
16.7,170,182,343,162
16.7,170,185,342,163
16.7,169,183,341,161
16.7,170,178,341,159
16.7,170,174,341,157
16.7,171,176,341,158
16.7,169,181,339,159
16.7,168,183,336,160
16.7,167,184,336,160
16.7,169,185,337,161
16.7,169,187,337,161
16.7,169,187,337,160
16.7,171,188,338,160
16.6,172,189,339,161
16.6,174,190,341,161
16.6,176,192,343,163
16.6,177,192,345,163
16.6,179,194,346,165
16.6,180,195,347,166
16.6,181,196,349,167
16.6,183,199,351,169
16.6,185,201,353,171
16.6,185,204,355,174
16.6,185,207,356,176
16.6,185,211,356,179
16.6,185,215,356,182
16.6,185,219,357,185
16.6,185,223,357,188
16.6,183,226,355,190
16.6,182,230,354,192
16.5,180,232,353,195
16.5,179,234,352,196
16.5,178,236,351,197
16.5,178,237,350,197
16.5,179,238,351,197
16.5,180,240,352,197
16.5,180,241,352,197
16.5,180,241,351,196
16.5,180,240,351,195
16.5,179,239,350,194
16.5,179,237,349,193
16.5,179,236,349,193
16.5,179,233,350,193
16.5,178,232,350,193
16.5,177,230,349,192
16.5,176,228,347,191
16.6,176,228,347,191
16.6,176,230,347,192
16.6,177,229,347,193
16.6,176,228,347,192
16.6,175,227,345,191
16.6,174,227,344,190
16.6,172,227,342,189
16.6,171,228,340,188
16.6,169,229,339,188
16.6,169,230,338,188
16.6,171,231,340,187
16.6,173,231,342,189
16.6,173,233,343,189
16.6,174,233,343,189
16.6,175,234,344,190
16.6,175,236,344,191
16.6,175,237,343,191
16.5,174,238,342,192
16.5,174,240,341,192
16.5,174,242,341,193
16.5,174,245,340,194
16.5,174,247,340,194
16.5,175,247,340,194
16.5,176,248,341,194
16.5,179,249,343,194
16.5,180,250,345,195
16.5,181,251,346,195
16.5,183,252,347,195
16.5,183,253,347,196
16.5,183,253,347,196
16.5,184,254,348,196
16.5,185,255,348,197
16.5,184,257,347,197
16.6,183,258,345,197
16.6,182,259,346,198
16.6,183,258,347,199
16.6,183,258,348,200
16.6,184,257,349,201
16.6,185,257,351,202
16.6,185,256,352,204
16.6,185,256,353,204
16.6,185,255,353,205
16.6,186,255,354,205
16.6,185,255,354,205
16.6,185,254,354,205
16.6,185,254,354,205
16.6,185,254,354,205
16.6,185,254,354,205
16.6,185,254,354,205
16.6,185,254,354,205
16.6,186,254,355,205
16.6,186,253,355,206
16.6,186,253,356,206
16.6,187,252,357,207
16.6,187,251,357,207
16.6,186,250,357,207
16.6,185,249,357,207
16.6,184,247,356,207
16.6,184,247,357,207
16.6,185,247,357,207
16.6,185,246,357,205
16.6,187,244,358,203
16.6,187,242,359,202
16.6,187,242,358,200
16.6,186,242,357,199
16.6,186,244,356,198
16.6,187,243,356,197
16.8,185,242,356,197
16.8,187,243,356,197
16.8,191,246,358,196
16.8,194,246,360,194
16.8,198,242,365,191
16.8,203,240,369,190
16.8,204,241,371,188
16.8,205,242,370,188
16.8,204,243,369,189
16.8,202,243,368,190
16.8,200,243,366,190
16.8,199,245,364,189
16.8,199,245,363,189
16.8,199,244,364,188
16.8,200,244,364,187
16.8,200,244,364,187
16.3,200,245,363,187
16.3,201,245,364,187
16.3,201,246,364,186
16.3,202,247,364,186
16.3,202,247,365,186
16.3,204,247,366,187
16.3,207,249,368,189
16.3,207,251,367,189
16.3,207,252,367,189
16.3,208,252,368,189
16.3,209,253,370,190
16.3,210,253,371,191
16.3,210,254,371,191
16.3,209,254,371,192
16.3,209,255,371,192
16.3,209,255,370,193
16.3,208,256,370,193
16.3,209,257,371,195
16.3,209,256,372,197
16.3,207,257,371,199
16.3,205,257,369,199
16.3,204,258,369,200
16.3,204,259,369,201
16.3,206,259,371,202
16.3,208,259,373,203
16.3,208,257,375,204
16.3,207,256,375,204
16.3,207,256,374,204
16.3,207,255,375,204
16.3,210,254,377,203
16.3,212,254,380,203
16.3,215,256,382,203
16.6,217,255,384,202
16.6,218,255,384,202
16.6,218,254,385,201
16.6,218,253,384,200
16.6,218,251,384,198
16.6,218,249,385,197
16.6,218,247,385,195
16.6,218,245,385,193
16.6,218,245,384,191
16.6,218,244,384,191
16.6,218,244,384,192
16.6,218,244,384,192
16.6,218,244,384,192
16.6,218,244,384,192
16.6,218,243,384,192
16.6,217,242,384,191
16.6,217,240,384,190
16.8,216,239,383,188
16.8,214,238,381,187
16.8,212,237,379,185
16.8,211,236,378,185
16.8,209,236,376,184
16.8,206,235,373,183
16.8,204,235,370,182
16.8,202,236,368,182
16.8,200,237,366,182
16.8,198,237,364,183
16.8,197,239,362,183
16.8,196,238,361,182
16.8,196,239,359,183
16.8,194,242,357,184
16.8,192,243,355,185
16.8,192,244,354,185
16.8,191,245,352,185
16.8,190,244,351,185
16.8,213,228,349,186
16.8,211,234,352,187
16.8,203,239,356,188
16.8,234,225,368,182
16.7,227,230,377,179
16.7,242,226,380,180
16.7,237,232,390,184
16.7,233,237,391,185
16.7,245,233,392,185
16.7,229,242,392,186
16.7,233,239,393,186
16.7,232,240,393,185
16.7,231,239,393,186
16.7,231,240,393,185
