0, 0, 0, 0
0.0613496932515, 4.0, 0.0, 0.0
0.122699386503, 8.5, 1.0, 0.0233085801494
0.184049079755, 11.5, 3.5, 0.016975331493
0.245398773006, 13.0, 6.0, 0.0115140174324
0.306748466258, 13.5, 7.5, 0.016975331493
0.368098159509, 13.5, 8.5, 0.016975331493
0.429447852761, 15.5, 9.0, 0.0111790763945
0.490797546012, 15.0, 8.0, 0.010840231192
0.552147239264, 12.5, 6.5, 0.0163614370918
0.613496932515, 11.5, 5.5, 0.0163614370918
0.674846625767, 11.5, 4.5, 0.0163614370918
0.735452686373, 10.5, 4.0, 0.0222291041147
0.796058746979, 10.0, 3.5, 0.0166701743465
0.856664807585, 9.5, 3.0, 0.0104974132418
0.917270868191, 11.5, 2.0, -0.00121810862132
0.977876928797, 13.0, 2.0, -0.00163370740601
1.0384829894, 14.5, 1.5, -0.00706881278754
1.09908905001, 16.5, 1.0, -0.0129142864042
1.15969511062, 17.5, 1.0, -0.0129142864042
1.22030117122, 18.5, 0.5, -0.0187541375703
1.28090723183, 19.0, 0.5, -0.0182421048449
1.34151329243, 20.5, 0.0, -0.0245879766719
1.40211935304, 21.5, -1.5, -0.0187541375703
1.46272541365, 22.0, -2.0, -0.0240423857828
1.52333147425, 21.5, -2.0, -0.0245879766719
1.58393753486, 22.5, -2.0, -0.0362360725676
1.64454359546, 23.5, -2.0, -0.0362360725676
1.70514965607, 24.5, -2.0, -0.0362360725676
1.76539061993, 24.5, -1.0, -0.0362360725676
1.82563158378, 24.5, -1.0, -0.0362360725676
1.88587254764, 24.5, -1.5, -0.0304154165337
1.94611351149, 25.0, -0.5, -0.0298363778028
2.00635447535, 26.5, 0.5, -0.0304154165337
2.0665954392, 29.0, 0.0, -0.0356237027728
2.12683640306, 35.5, -6.0, -0.0245879766719
2.18707736691, 44.5, -14.5, -0.019796346677
2.24731833077, 50.5, -25.0, -0.0362360725676
2.30755929462, 55.0, -30.5, -0.0793438858917
2.36780025848, 57.0, -31.0, -0.0851954607163
2.42804122233, 55.0, -32.5, -0.0910363932071
2.48828218619, 51.5, -32.5, -0.101681297819
2.54852315005, 49.0, -31.0, -0.108491674446
