BLUE_Y,FPS,RED_X,RED_Y,BLUE_X
161,16.4,269,173,102
161,16.4,269,173,101
161,16.4,269,173,101
161,16.4,268,172,101
162,16.4,268,172,100
162,16.4,267,172,100
162,16.4,267,172,100
161,16.4,267,172,99
161,16.4,266,172,98
161,16.4,266,171,99
161,16.4,266,171,98
161,16.4,266,171,98
162,16.4,266,172,98
162,16.4,266,172,98
162,16.7,266,172,98
162,16.7,266,172,98
162,16.7,266,172,98
161,16.7,266,172,98
162,16.7,266,172,98
162,16.7,266,171,98
162,16.7,265,171,98
161,16.7,265,170,97
161,16.7,266,168,98
161,16.7,267,168,98
161,16.7,267,167,99
161,16.7,267,166,98
161,16.7,266,165,98
160,16.7,266,164,98
161,16.7,267,163,98
161,16.7,268,162,98
160,16.8,268,160,99
160,16.8,268,159,100
160,16.8,269,158,100
160,16.8,269,157,100
159,16.8,269,156,100
158,16.8,270,155,101
158,16.8,271,154,102
157,16.8,271,153,101
158,16.8,270,152,100
157,16.8,270,151,99
157,16.8,270,151,99
157,16.8,270,151,99
156,16.8,271,150,100
156,16.8,272,149,101
155,16.8,273,149,101
155,16.8,273,148,101
155,16.8,273,148,101
155,16.7,273,148,101
156,16.7,273,149,101
156,16.7,273,149,102
156,16.7,274,149,101
156,16.7,275,150,102
156,16.7,275,150,102
157,16.7,274,150,101
157,16.7,275,151,102
158,16.7,275,151,102
158,16.7,275,152,102
159,16.7,276,153,103
160,16.7,276,155,103
162,16.7,277,157,104
163,16.7,277,158,104
164,16.7,277,159,104
165,16.7,277,161,104
166,16.7,278,162,105
167,16.7,278,164,105
168,16.7,278,166,106
168,16.7,279,167,107
168,16.7,279,168,108
168,16.7,280,167,108
168,16.7,281,168,109
169,16.7,283,168,111
169,16.7,284,169,112
170,16.7,285,169,113
170,16.7,286,169,114
170,16.7,287,169,115
171,16.7,288,169,116
172,16.7,289,169,117
172,16.7,291,170,119
173,16.7,291,170,120
173,16.7,292,170,121
174,16.7,293,170,121
175,16.7,294,170,122
176,16.7,295,171,123
176,16.7,295,171,123
176,16.7,295,171,124
176,16.7,296,170,125
177,16.7,296,170,125
176,16.7,297,169,126
177,16.7,297,169,126
178,16.7,297,169,127
178,16.7,297,168,127
178,16.7,298,168,127
178,16.7,298,168,127
178,16.7,298,168,128
178,16.7,298,167,128
178,16.7,298,166,128
179,16.7,299,166,128
178,16.3,300,168,129
180,16.3,301,170,130
180,16.3,301,170,129
180,16.3,300,171,129
180,16.3,301,171,130
180,16.3,301,172,130
181,16.3,300,172,129
181,16.3,301,173,129
182,16.3,301,173,129
181,16.3,300,173,129
182,16.3,300,174,129
182,16.3,300,174,129
182,16.3,300,174,129
182,16.3,301,175,129
182,16.3,301,175,129
182,16.3,301,175,129
182,16.3,301,176,129
182,16.9,301,176,129
182,16.9,300,176,129
182,16.9,300,176,129
181,16.9,300,176,128
181,16.9,300,177,128
181,16.9,301,177,128
180,16.9,301,177,129
181,16.9,302,178,129
180,16.9,302,178,130
180,16.9,303,178,130
180,16.9,304,179,131
180,16.9,305,179,131
180,16.9,305,179,131
180,16.9,305,180,131
180,16.9,306,180,132
180,16.9,305,181,131
180,16.6,305,181,131
180,16.6,305,181,131
180,16.6,305,182,131
180,16.6,305,182,131
180,16.6,305,182,131
179,16.6,304,181,130
179,16.6,303,181,130
178,16.6,303,181,129
178,16.6,303,181,129
178,16.6,303,181,129
178,16.6,302,181,128
178,16.6,302,181,128
178,16.6,302,181,128
178,16.6,302,181,128
178,16.6,302,181,128
178,16.6,302,181,128
178,16.6,302,181,128
178,16.9,302,181,128
178,16.9,301,180,127
178,16.9,299,177,125
178,16.9,297,178,123
177,16.9,296,178,122
177,16.9,297,178,122
177,16.9,297,178,122
178,16.9,296,179,121
177,16.9,295,179,120
176,16.9,295,178,120
175,16.9,295,177,120
173,16.9,294,176,120
172,16.9,293,175,119
174,16.9,291,176,119
176,16.9,288,176,115
175,16.9,287,176,115
176,16.3,287,177,115
176,16.3,287,176,115
177,16.3,285,176,114
178,16.3,284,176,113
177,16.3,284,176,113
177,16.3,284,175,113
177,16.3,283,175,113
178,16.3,282,175,111
177,16.3,281,175,110
176,16.3,281,175,110
176,16.3,280,174,110
176,16.3,279,174,109
176,16.3,279,174,108
176,16.3,279,174,108
176,16.3,279,174,108
175,16.3,278,174,108
175,16.3,278,173,107
175,16.9,278,173,107
175,16.9,277,174,106
175,16.9,277,174,106
175,16.9,276,173,105
175,16.9,275,174,105
175,16.9,275,174,104
175,16.9,275,174,104
176,16.9,275,174,104
176,16.9,274,174,104
176,16.9,274,175,104
176,16.9,274,174,103
176,16.9,274,174,102
176,16.9,274,174,103
176,16.9,273,175,102
176,16.9,273,175,102
176,16.9,273,175,102
176,17.0,273,177,102
178,17.0,272,177,102
178,17.0,272,178,102
178,17.0,271,179,100
177,17.0,270,179,100
177,17.0,269,179,99
177,17.0,269,180,99
177,17.0,269,181,99
177,17.0,269,181,99
176,17.0,269,181,98
177,17.0,268,181,98
176,17.0,267,181,97
176,17.0,267,181,97
176,17.0,267,181,97
175,17.0,267,181,97
174,17.0,266,182,96
174,17.0,266,181,96
174,16.8,266,181,96
174,16.8,266,181,97
174,16.8,266,182,96
173,16.8,266,182,96
172,16.8,267,181,97
172,16.8,267,180,97
172,16.8,267,180,97
172,16.8,268,180,97
172,16.8,268,179,98
172,16.8,269,179,98
172,16.8,269,179,98
171,16.8,269,179,98
171,16.8,270,179,98
170,16.8,270,178,99
170,16.8,271,178,99
170,16.8,271,178,99
169,16.8,271,177,99
169,16.5,271,177,99
168,16.5,271,176,99
166,16.5,271,175,99
166,16.5,271,174,99
165,16.5,271,173,99
164,16.5,271,172,99
163,16.5,272,171,99
162,16.5,272,170,99
161,16.5,272,169,100
160,16.5,273,168,100
159,16.5,274,167,100
158,16.5,274,166,101
157,16.5,274,165,101
156,16.5,274,163,101
155,16.5,275,162,101
154,16.5,275,161,102
154,16.8,275,160,102
153,16.8,276,160,102
152,16.8,277,159,103
150,16.8,277,158,103
150,16.8,278,158,104
150,16.8,278,158,104
149,16.8,278,157,104
149,16.8,279,157,104
150,16.8,279,157,105
150,16.8,281,157,106
150,16.8,281,157,106
150,16.8,281,157,107
151,16.8,282,158,108
152,16.8,283,159,109
153,16.8,285,160,110
154,16.8,286,160,111
155,16.8,287,161,112
156,16.6,288,162,113
158,16.6,289,164,115
159,16.6,290,166,116
160,16.6,291,167,117
160,16.6,292,168,117
162,16.6,292,168,117
163,16.6,293,169,118
164,16.6,294,170,119
165,16.6,294,171,119
166,16.6,295,171,120
166,16.6,295,172,120
165,16.6,295,172,120
166,16.6,295,172,120
166,16.6,295,172,121
166,16.6,295,172,121
166,16.6,295,172,120
166,16.6,295,172,120
167,16.3,295,173,120
169,16.3,295,174,120
171,16.3,295,175,120
171,16.3,295,175,120
172,16.3,295,174,120
172,16.3,295,174,121
173,16.3,296,175,121
174,16.3,295,175,122
174,16.3,297,175,122
175,16.3,297,175,123
176,16.3,297,175,123
176,16.3,297,174,123
176,16.3,297,174,123
176,16.3,297,174,123
177,16.3,297,174,123
178,16.3,297,175,123
178,16.3,298,176,124
178,16.6,298,176,125
178,16.6,297,175,124
178,16.6,297,175,124
178,16.6,296,175,123
178,16.6,296,175,123
178,16.6,296,176,124
179,16.6,297,178,124
179,16.6,297,178,124
180,16.6,297,178,124
180,16.6,297,179,124
180,16.6,297,178,125
179,16.6,296,178,124
179,16.6,296,178,123
179,16.6,296,178,123
180,16.6,296,178,123
179,16.6,295,179,123
179,16.7,295,179,122
179,16.7,295,179,122
179,16.7,295,179,122
179,16.7,294,178,122
178,16.7,294,178,121
178,16.7,294,178,121
179,16.7,294,178,122
179,16.7,294,178,122
178,16.7,295,180,122
178,16.7,295,180,123
178,16.7,295,181,123
178,16.7,295,181,123
178,16.7,295,182,123
178,16.7,295,182,123
178,16.7,296,182,123
177,16.7,296,182,124
176,16.7,297,183,125
176,16.7,297,183,125
176,16.7,298,184,126
176,16.7,299,184,127
175,16.7,299,185,127
175,16.7,299,185,127
175,16.7,299,185,128
175,16.7,299,185,128
174,16.7,300,186,128
174,16.7,301,186,129
174,16.7,301,186,129
174,16.7,301,187,129
173,16.7,301,187,130
173,16.7,302,187,131
172,16.7,302,187,131
172,16.7,302,186,131
172,16.7,303,186,132
172,16.7,304,186,133
174,16.7,304,186,133
173,16.7,305,186,133
174,16.7,305,186,133
175,16.7,304,187,133
175,16.7,304,187,133
176,16.7,304,188,133
176,16.7,305,188,135
176,16.7,305,189,135
176,16.7,305,189,135
178,16.7,305,190,135
178,16.7,304,190,134
178,16.7,304,190,134
179,16.7,304,190,134
179,16.7,303,189,133
180,16.7,303,188,133
180,16.7,303,188,133
180,16.6,302,188,133
180,16.6,302,187,132
179,16.6,301,187,131
179,16.6,301,187,131
178,16.6,301,187,131
178,16.6,300,186,131
178,16.6,300,186,131
178,16.6,299,185,130
178,16.6,299,185,129
178,16.6,298,185,129
178,16.6,298,184,127
178,16.6,297,184,127
178,16.6,297,185,127
178,16.6,298,185,128
178,16.6,298,185,128
178,16.6,297,185,127
177,16.6,297,184,127
177,16.4,296,184,126
177,16.4,296,183,126
176,16.4,295,183,125
176,16.4,294,183,124
176,16.4,294,183,123
176,16.4,293,183,123
176,16.4,293,184,122
176,16.4,292,183,122
176,16.4,291,183,121
175,16.4,291,183,120
175,16.4,290,183,120
175,16.4,289,183,119
174,16.4,288,183,118
174,16.4,287,183,117
174,16.4,286,183,116
174,16.4,285,183,115
173,16.7,284,183,114
173,16.7,283,183,114
173,16.7,282,183,114
172,16.7,282,183,113
172,16.7,281,183,112
172,16.7,280,184,111
172,16.7,279,183,110
172,16.7,279,183,109
173,16.7,279,183,109
172,16.7,278,183,109
173,16.7,278,184,108
173,16.7,277,184,108
173,16.7,277,184,108
173,16.7,277,184,108
172,16.7,277,184,108
172,16.7,276,184,108
172,16.7,277,184,108
172,16.3,276,184,107
172,16.3,276,184,108
172,16.3,277,184,108
172,16.3,276,184,107
173,16.3,277,184,107
172,16.3,276,184,107
172,16.3,276,184,107
172,16.3,276,184,107
172,16.3,276,184,107
172,16.3,276,184,107
172,16.3,276,184,108
172,16.3,276,184,107
172,16.3,276,184,106
172,16.3,276,184,106
173,16.3,276,184,106
173,16.3,275,184,106
173,16.2,275,184,106
173,16.2,275,184,106
172,16.2,275,184,106
173,16.2,275,184,106
173,16.2,275,184,106
172,16.2,275,184,106
173,16.2,275,184,106
172,16.2,275,184,106
172,16.2,275,183,106
172,16.2,275,184,106
172,16.2,275,184,106
172,16.2,275,184,106
172,16.2,275,184,106
172,16.2,275,184,106
172,16.2,275,184,106
172,16.2,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
172,16.6,275,184,106
173,16.6,276,184,106
172,16.6,276,185,107
172,16.6,275,185,106
172,16.6,275,185,106
172,16.6,276,185,106
172,16.6,275,185,107
172,16.6,275,185,106
172,16.6,276,185,107
172,16.8,276,185,106
172,16.8,275,185,106
173,16.8,275,184,106
172,16.8,275,185,106
172,16.8,276,184,106
172,16.8,276,184,107
172,16.8,275,184,106
172,16.8,276,184,106
172,16.8,275,184,106
172,16.8,275,184,106
172,16.8,276,184,107
172,16.8,275,184,106
172,16.8,275,184,106
172,16.8,275,184,107
172,16.8,275,184,106
172,16.8,275,184,106
172,16.8,275,184,106
171,16.8,275,184,106
172,16.8,275,184,106
172,16.8,276,184,107
172,16.8,275,184,106
172,16.8,275,184,106
171,16.8,275,184,106
171,16.8,275,184,106
171,16.8,275,184,106
171,16.8,275,184,106
171,16.8,274,184,106
171,16.8,274,184,106
171,16.8,275,184,106
172,16.8,274,184,106
171,16.8,274,185,106
172,16.8,274,185,106
172,16.8,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
172,16.7,274,185,106
172,16.7,274,185,106
172,16.7,274,185,106
172,16.7,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
171,16.7,274,185,106
171,16.7,273,185,106
171,16.7,274,185,106
171,16.7,273,185,106
171,16.4,274,185,106
171,16.4,274,185,106
171,16.4,274,185,106
171,16.4,274,185,106
171,16.4,273,185,106
171,16.4,274,185,106
