FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.2,96,173,265,164
16.2,97,173,265,164
16.7,96,173,265,164
16.7,95,173,265,163
16.7,95,172,265,163
16.7,97,172,266,162
16.7,100,171,267,161
16.7,98,170,267,160
16.7,97,170,267,160
16.7,98,170,268,159
16.7,100,170,270,159
16.7,102,171,274,159
16.7,106,171,278,158
16.7,108,171,280,158
16.7,109,170,283,157
16.7,110,170,285,156
16.7,112,170,286,156
16.7,113,170,287,155
16.7,114,169,288,155
16.5,114,170,289,155
16.5,115,171,289,154
16.5,116,173,288,153
16.5,116,176,287,153
16.5,115,177,286,153
16.5,114,177,285,153
16.5,114,178,284,152
16.5,114,178,283,152
16.5,112,178,281,151
16.5,111,178,280,150
16.5,110,178,279,149
16.5,110,178,279,149
16.5,110,178,279,149
16.5,110,178,279,149
16.5,110,179,279,149
16.5,110,179,279,148
16.5,111,178,279,149
16.4,110,179,279,149
16.4,110,179,278,148
16.4,110,179,279,148
16.4,110,179,279,148
16.4,110,179,278,148
16.4,110,178,278,146
16.4,110,177,278,144
16.4,108,176,277,142
16.4,106,174,274,141
16.4,103,172,272,140
16.4,102,171,271,140
16.4,101,171,271,140
16.4,102,172,273,142
16.4,106,173,275,141
16.4,108,172,277,138
16.4,110,171,280,137
16.4,113,171,282,134
16.4,117,173,286,133
16.4,120,174,289,130
16.4,123,174,292,127
16.4,126,173,295,125
16.4,130,174,297,124
16.4,133,174,300,122
16.4,136,175,303,121
16.4,139,176,305,121
16.4,140,176,307,122
16.4,140,175,307,122
16.4,139,176,306,122
16.4,140,177,306,124
16.4,141,180,307,125
16.4,142,182,307,126
16.4,142,184,307,128
16.4,142,186,306,129
16.8,141,186,305,130
16.8,140,185,304,130
16.8,139,186,303,131
16.8,137,186,301,132
16.8,135,188,299,134
16.8,132,190,295,136
16.8,130,190,293,138
16.8,127,191,291,139
16.8,125,192,289,141
16.8,124,193,288,142
16.8,124,193,289,142
16.8,125,193,289,143
16.8,124,193,288,144
16.8,124,193,288,144
16.8,123,194,288,144
16.8,123,194,288,144
16.4,124,194,288,144
16.4,124,194,289,143
16.4,123,194,288,143
16.4,123,192,287,143
16.4,121,192,287,142
16.4,122,192,287,141
16.4,125,193,289,141
16.4,128,196,294,142
16.4,132,198,298,143
16.4,135,200,301,143
16.4,136,200,302,142
16.4,138,200,303,139
16.4,141,200,305,138
16.4,143,200,307,136
16.4,145,199,309,135
16.4,145,198,309,133
16.4,145,196,309,131
16.9,146,194,309,129
16.9,146,193,308,126
16.9,146,192,307,123
16.9,146,190,308,120
16.9,148,188,309,118
16.9,149,186,310,117
16.9,150,191,309,118
16.9,150,194,307,119
16.9,150,195,307,119
16.9,150,194,308,119
16.9,150,194,308,119
16.9,150,195,307,119
16.9,150,195,307,119
16.9,149,194,307,119
16.9,150,194,307,119
16.9,151,196,309,120
16.9,151,196,310,121
16.8,151,194,310,122
16.8,150,194,309,123
16.8,149,195,309,124
16.8,149,196,311,125
16.8,150,196,312,127
16.8,151,197,313,129
16.8,150,197,312,130
16.8,148,197,311,132
16.8,147,198,311,133
16.8,148,200,311,136
16.8,147,201,311,137
16.8,146,202,309,138
16.8,146,204,310,139
16.8,146,204,311,139
16.8,148,204,312,140
16.8,150,206,314,142
16.8,151,208,315,143
16.8,152,209,316,144
16.8,152,210,316,144
16.8,153,211,317,145
16.8,154,212,317,145
16.8,155,213,318,145
16.8,155,214,317,145
16.8,155,214,317,146
16.8,155,215,316,147
16.8,154,215,315,147
16.8,152,214,313,147
16.8,151,213,312,145
16.8,155,212,315,142
16.8,159,210,317,139
16.8,160,208,318,136
16.8,160,208,317,134
16.8,160,208,315,131
16.5,161,207,315,128
16.5,162,206,315,125
16.5,162,206,314,124
16.5,162,206,313,121
16.5,162,205,312,120
16.5,162,205,312,118
16.5,163,205,311,117
16.5,163,205,312,117
16.5,163,205,311,116
16.5,163,205,311,115
16.5,163,204,311,115
16.5,163,204,311,115
16.5,163,204,311,114
16.5,163,204,311,114
16.5,164,204,311,114
16.0,164,204,311,114
16.0,163,204,311,114
16.0,163,204,311,114
16.0,164,205,310,113
16.0,164,204,310,113
16.0,164,204,310,113
16.0,164,204,311,113
16.0,163,206,311,115
16.0,162,207,311,119
16.0,159,207,310,122
16.0,157,207,309,123
16.0,155,208,306,125
16.0,152,209,303,126
16.0,149,209,301,128
16.0,146,210,299,131
16.0,144,211,298,132
16.0,143,211,298,133
16.3,144,211,299,134
16.3,145,210,301,133
16.3,147,210,302,133
16.3,147,208,303,132
16.3,145,206,302,131
16.3,144,203,302,130
16.3,145,200,304,128
16.3,146,199,305,127
16.3,148,198,307,125
16.3,149,196,308,123
16.3,151,196,309,121
16.3,151,194,309,118
16.3,153,192,310,116
16.3,154,191,310,113
16.3,155,191,310,109
16.3,157,190,311,107
16.3,159,190,314,108
16.4,163,190,318,109
16.4,166,190,321,110
16.4,168,190,324,111
16.4,170,192,325,112
16.4,170,193,325,112
16.4,172,193,327,114
16.4,175,194,331,115
16.4,177,194,332,116
16.4,177,195,332,116
16.4,176,196,331,116
16.4,175,196,331,117
16.4,176,196,331,117
16.4,174,197,328,119
16.4,171,198,325,121
16.4,169,200,322,124
16.4,167,202,321,126
16.4,165,205,319,129
16.7,163,206,317,131
16.7,161,208,315,133
16.7,160,208,312,134
16.7,157,210,311,135
16.7,157,210,310,136
16.7,156,211,309,136
16.7,155,212,308,135
16.7,155,212,307,135
16.7,155,213,306,135
16.7,154,214,305,135
16.7,153,215,305,136
16.7,152,216,303,135
16.7,151,218,302,136
16.7,150,219,301,136
16.7,149,219,300,137
16.7,148,221,300,137
16.6,149,221,301,137
16.6,150,221,302,136
16.6,152,221,303,135
16.6,152,221,304,134
16.6,151,221,302,134
16.6,149,221,300,132
16.6,149,221,298,130
16.6,148,220,298,129
16.6,146,219,299,131
16.6,144,216,300,134
16.6,143,214,301,134
16.6,143,212,302,133
16.6,142,210,302,133
16.6,142,210,302,132
16.6,142,209,301,132
16.6,142,208,302,132
16.6,142,208,303,132
16.7,142,208,303,133
16.7,143,208,304,133
16.7,144,208,305,133
16.7,146,208,307,135
16.7,149,208,310,137
16.7,154,212,313,138
16.7,157,215,316,140
16.7,161,215,320,140
16.7,168,217,323,141
16.7,172,222,325,143
16.7,176,228,328,145
16.7,178,231,330,145
16.7,182,230,332,143
16.7,186,230,335,141
16.7,189,230,337,139
16.7,191,229,337,136
16.6,193,228,339,133
16.6,195,227,339,131
16.6,197,226,341,130
16.6,198,225,341,128
16.6,198,224,341,126
16.6,199,223,341,124
16.6,200,221,342,122
16.6,199,222,342,121
16.6,199,220,341,120
16.6,198,219,341,119
16.6,197,220,340,120
16.6,196,221,338,120
16.6,195,221,338,120
16.6,196,222,338,121
16.6,195,222,337,121
16.6,194,222,336,122
16.1,194,223,336,123
16.1,193,224,335,123
16.1,192,226,334,126
16.1,190,227,333,127
16.1,189,227,333,127
16.1,189,226,332,127
16.1,189,227,332,127
16.1,189,227,332,127
16.1,188,227,332,128
16.1,188,227,332,128
16.1,188,227,332,128
16.1,188,227,332,128
16.1,189,227,332,128
16.1,188,227,332,128
16.1,188,227,332,129
16.1,188,227,332,129
16.1,188,227,332,129
16.4,188,227,332,129
16.4,187,226,331,129
16.4,187,228,329,130
16.4,185,232,324,132
16.4,182,235,319,133
16.4,180,237,317,134
16.4,175,243,311,138
16.4,176,243,311,138
12.0,176,243,312,137
12.0,176,243,312,137
12.0,177,243,312,137
12.0,177,243,313,136
12.0,179,243,315,135
12.0,183,242,318,132
12.0,188,239,323,129
12.0,194,238,328,125
12.0,200,236,334,122
12.0,204,235,337,120
12.0,206,235,340,120
12.0,206,236,339,121
12.0,204,237,337,122
12.0,203,236,336,122
12.0,204,235,338,120
12.0,207,234,340,119
12.0,209,233,341,118
12.0,209,232,343,117
14.8,211,231,344,117
14.8,212,230,345,115
14.8,213,226,347,112
14.8,215,221,349,108
14.8,217,218,351,105
14.8,217,217,351,103
14.8,216,215,351,101
14.8,217,212,350,98
14.8,219,209,352,93
14.8,222,205,355,89
14.8,226,204,357,87
14.8,228,204,359,87
14.8,229,204,359,86
14.8,231,204,359,86
14.8,231,204,359,85
14.8,232,203,360,85
