FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.3,132,167,301,152
16.3,133,167,301,152
16.3,134,167,303,153
16.3,137,166,306,153
16.3,140,165,309,153
16.3,143,165,313,153
16.3,147,164,317,151
16.3,151,164,322,150
16.7,155,162,326,149
16.7,158,160,330,148
16.7,162,159,334,147
16.7,165,158,337,147
16.7,167,158,340,147
16.7,168,158,341,146
16.7,169,158,343,146
16.7,171,158,344,144
16.7,174,159,347,144
16.7,176,158,349,143
16.7,176,159,349,143
16.7,175,158,348,143
16.7,173,159,346,142
16.7,172,160,345,141
16.7,171,160,343,140
16.7,169,160,341,140
16.7,167,160,339,138
16.4,165,160,336,137
16.4,163,160,335,137
16.4,162,160,334,137
16.4,162,161,333,138
16.4,161,162,333,139
16.4,161,162,333,140
16.4,161,163,333,141
16.4,162,164,333,142
16.4,162,164,334,144
16.4,162,165,333,145
16.4,161,166,333,146
16.4,161,166,332,146
16.4,160,167,332,147
16.4,160,167,332,147
16.4,160,168,331,147
16.4,160,168,331,148
16.5,160,168,332,148
16.5,160,168,332,148
16.5,160,169,332,148
16.5,160,169,332,148
16.5,160,170,332,148
16.5,161,170,332,149
16.5,160,169,332,149
16.5,160,169,331,149
16.5,160,169,331,149
16.5,160,167,331,150
16.5,159,165,330,149
16.5,157,164,329,149
16.5,156,163,326,149
16.5,153,164,324,149
16.5,151,164,322,149
16.5,150,164,321,150
16.5,149,164,320,150
16.4,150,163,320,150
16.4,150,160,321,149
16.4,151,155,322,146
16.4,150,152,322,144
16.4,149,151,320,144
16.4,146,152,317,144
16.4,143,152,315,144
16.4,142,152,314,143
16.4,141,152,313,143
16.4,141,150,313,141
16.4,141,148,313,139
16.4,141,146,314,138
16.4,142,145,315,137
16.4,142,144,315,134
16.4,142,143,315,133
16.4,144,143,317,134
16.7,149,143,322,136
16.7,155,144,328,139
16.7,160,142,334,142
16.7,165,141,339,143
16.7,167,142,341,144
16.7,167,145,342,144
16.7,168,145,342,144
16.7,169,148,344,145
16.7,171,150,345,145
16.7,173,152,346,145
16.7,173,152,348,144
16.7,174,151,347,143
16.7,173,151,346,142
16.7,172,152,345,140
16.7,171,152,344,140
16.7,171,153,344,140
15.8,169,153,342,138
15.8,166,153,338,137
15.8,163,153,336,136
15.8,162,151,334,135
15.8,162,149,334,133
15.8,163,149,336,132
15.8,163,149,336,132
15.8,163,148,336,132
15.8,164,147,336,131
15.8,164,147,337,131
15.8,164,148,337,132
15.8,164,148,336,132
15.8,165,149,337,133
15.8,165,149,338,133
15.8,168,150,340,134
15.8,171,152,342,136
15.8,172,154,344,137
16.7,173,155,345,137
16.7,173,156,346,138
16.7,174,157,346,138
16.7,174,157,346,138
16.7,173,156,345,138
16.7,172,154,345,137
16.7,171,152,344,136
16.7,170,151,342,136
16.7,168,151,340,134
16.7,166,152,338,134
16.7,164,155,336,134
16.7,163,157,334,133
16.7,161,156,332,132
16.7,159,155,331,132
16.7,158,153,330,131
16.7,158,152,330,130
16.7,156,152,328,130
16.4,154,151,326,130
16.4,152,151,324,130
16.4,151,150,324,130
16.4,150,150,323,132
16.4,150,150,324,132
16.4,150,149,325,134
16.4,151,150,325,136
16.4,151,152,324,138
16.4,151,153,325,139
16.4,152,153,326,140
16.4,153,154,328,141
16.4,154,157,328,144
16.4,153,160,327,146
16.4,153,162,326,146
16.4,153,162,326,146
16.4,154,163,326,146
16.9,154,164,328,146
16.9,154,166,328,146
16.9,154,167,326,146
16.9,152,168,325,146
16.9,151,170,324,144
16.9,151,170,323,144
16.9,151,170,323,143
16.9,152,169,324,142
16.9,153,168,325,142
16.9,155,168,328,142
16.9,159,167,331,140
16.9,164,166,335,139
16.9,166,168,338,139
16.9,166,169,337,139
16.9,166,168,338,138
16.9,169,167,340,138
16.9,171,164,344,136
16.6,175,162,347,136
16.6,178,163,349,136
16.6,180,162,351,135
16.6,181,162,353,135
16.6,184,163,355,136
16.6,189,163,360,136
16.6,194,164,365,138
16.6,197,164,368,138
16.6,198,162,369,137
16.6,197,159,369,135
16.6,197,158,369,134
16.6,198,158,370,134
16.6,197,158,369,134
16.6,198,157,369,134
16.6,198,157,369,133
16.6,198,157,369,134
16.6,198,157,369,133
16.8,198,157,369,133
16.8,198,157,369,133
16.8,197,157,369,134
16.8,197,159,368,134
16.8,197,159,368,134
16.8,195,160,366,134
16.8,193,161,364,133
16.8,191,162,362,132
16.8,189,162,360,132
16.8,189,161,360,131
16.8,188,160,359,130
16.8,186,160,357,130
16.8,185,159,355,130
16.8,182,159,353,130
16.8,180,160,352,130
16.8,180,160,352,131
16.5,182,161,354,133
16.5,183,161,354,134
16.5,183,161,355,136
16.5,184,161,356,137
16.5,187,162,359,138
16.5,188,162,361,139
16.5,188,162,360,140
16.5,187,164,359,140
16.5,184,166,357,141
16.5,184,167,357,142
16.5,184,168,357,142
16.5,185,168,357,142
16.5,186,169,358,142
16.5,185,171,357,142
16.5,184,173,355,140
16.5,183,174,353,140
16.5,181,176,351,139
16.5,179,178,349,139
16.5,179,180,349,139
16.5,180,180,350,139
16.5,180,180,350,140
16.5,181,179,352,140
16.5,183,181,353,141
16.5,185,180,356,142
16.5,186,180,357,142
16.5,186,180,357,142
16.5,186,181,357,143
16.5,188,181,359,144
16.5,191,180,362,144
16.5,193,178,364,144
16.5,193,174,365,143
16.5,193,171,366,142
16.5,194,170,367,142
16.5,195,170,368,142
16.8,195,172,368,142
16.8,195,173,368,143
16.8,196,174,369,143
16.8,198,174,371,143
16.8,200,173,373,143
16.8,201,171,374,142
16.8,203,170,375,141
16.8,203,171,375,140
16.8,201,172,374,140
16.8,199,174,371,140
16.8,199,177,369,139
16.8,198,180,369,139
16.8,199,181,370,139
16.8,201,180,372,138
16.8,204,177,374,134
16.8,204,172,374,130
16.7,203,170,373,126
16.7,202,170,372,124
16.7,202,170,372,123
16.7,204,170,374,124
16.7,205,170,375,123
16.7,206,168,377,122
16.7,207,167,378,123
16.7,207,166,379,123
16.7,208,166,379,124
16.7,207,167,378,126
16.7,206,168,378,128
16.7,206,170,378,130
16.7,207,172,378,133
16.7,208,174,380,134
16.7,210,174,383,135
16.7,212,174,385,136
16.7,215,175,387,136
16.6,218,178,389,136
16.6,219,179,391,137
16.6,221,183,392,138
16.6,223,188,392,139
16.6,224,193,392,140
16.6,224,195,391,141
16.6,223,197,389,141
16.6,221,197,388,140
16.6,220,194,385,138
16.6,219,193,383,136
16.6,218,194,381,135
16.6,217,196,379,134
16.6,215,198,376,135
16.6,213,201,374,136
16.6,211,201,373,135
16.6,212,200,373,135
16.7,212,199,374,134
16.7,213,195,375,133
16.7,214,193,377,132
16.7,215,192,378,132
16.7,214,194,377,132
16.7,212,194,375,133
16.7,212,194,376,133
16.7,216,194,380,133
16.7,220,191,385,132
16.7,223,186,390,130
16.7,224,182,392,127
16.7,223,180,392,127
16.7,223,181,391,126
16.7,224,182,391,126
16.7,224,184,392,127
16.7,223,184,391,126
16.7,223,184,391,127
16.6,223,183,391,126
16.6,224,180,392,124
16.6,226,180,393,121
16.6,226,180,392,121
16.6,225,180,391,120
16.6,223,182,389,121
16.6,223,183,388,120
16.6,221,182,387,120
16.6,221,183,387,120
16.6,221,184,387,121
16.6,222,184,387,121
16.6,222,184,387,121
16.6,222,184,387,121
16.6,222,184,387,121
16.6,222,184,387,121
16.6,222,184,388,121
16.6,223,185,388,122
16.3,223,185,388,122
16.3,223,185,388,121
16.3,223,184,388,121
16.3,224,184,389,120
16.3,227,186,390,120
16.3,229,187,391,119
16.3,232,189,393,118
16.3,233,191,392,118
16.3,233,193,391,117
16.3,231,194,389,117
16.3,231,194,389,118
16.3,232,193,391,118
16.3,235,191,394,116
16.3,240,189,399,115
16.3,245,188,405,115
16.3,248,189,409,116
16.5,250,190,411,117
16.5,251,192,411,120
16.5,250,195,411,123
16.5,251,198,411,125
16.5,251,198,413,126
16.5,251,196,413,125
16.5,250,194,413,125
16.5,248,193,410,125
16.5,245,195,407,125
16.5,242,197,403,125
16.5,240,200,400,127
16.5,238,202,398,128
16.5,237,203,398,130
16.5,237,202,398,129
16.5,238,199,398,126
16.5,237,195,399,123
16.5,236,193,398,121
16.6,237,193,398,120
16.6,237,194,399,119
16.6,239,193,400,117
16.6,240,190,401,113
16.6,242,187,404,111
16.6,246,184,407,108
16.6,248,180,410,106
16.6,249,180,411,104
16.6,249,181,410,104
16.6,249,183,409,105
16.6,250,184,410,105
16.6,254,185,413,105
16.6,258,186,417,105
16.6,264,186,422,104
16.6,269,186,426,103
16.6,272,185,429,101
16.4,275,186,431,101
16.4,276,188,432,102
16.4,277,191,431,104
16.4,276,195,430,107
16.4,276,200,429,111
16.4,274,205,428,115
16.4,274,207,428,117
16.4,275,206,430,117
16.4,278,206,432,117
16.4,282,209,435,118
16.4,286,210,438,118
16.4,288,213,439,119
16.4,288,217,439,121
16.4,290,221,439,123
16.4,292,224,440,125
16.4,293,223,442,124
16.4,293,220,442,122
16.2,294,221,443,123
