FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.5,143,170,315,160
16.5,144,168,316,159
16.5,145,168,317,159
16.5,146,169,317,159
16.5,147,168,317,159
16.5,147,168,318,159
16.5,148,169,318,158
16.5,148,169,318,158
16.5,148,168,319,158
16.5,149,168,319,158
16.5,150,169,319,158
16.5,150,170,319,158
16.7,151,170,320,158
16.7,153,172,321,158
16.7,155,174,324,159
16.7,156,175,325,159
16.7,156,175,324,158
16.7,155,176,323,159
16.7,155,177,323,159
16.7,156,177,324,159
16.7,156,177,323,159
16.7,155,178,323,159
16.7,155,179,322,158
16.7,155,180,322,158
16.7,155,179,322,157
16.7,155,180,322,156
16.7,154,180,321,155
16.7,154,180,320,154
16.7,153,180,319,152
16.7,152,180,319,151
16.7,152,181,318,150
16.7,151,182,317,149
16.7,150,182,316,148
16.7,149,183,314,148
16.7,146,183,311,148
16.7,143,184,309,149
16.7,143,185,309,151
16.7,143,187,310,154
16.7,144,189,311,158
16.7,142,190,310,160
16.7,142,192,310,162
16.7,142,193,311,163
16.7,143,195,312,166
16.7,145,197,315,167
16.7,149,198,318,167
16.3,151,199,321,168
16.3,152,199,323,168
16.3,154,199,325,168
16.3,155,199,327,169
16.3,156,199,328,170
16.3,157,199,329,170
16.3,157,199,329,170
16.3,157,198,330,170
16.3,158,198,330,170
16.3,158,198,331,170
16.3,158,198,331,170
16.3,159,198,331,170
16.3,159,198,331,170
16.3,159,198,331,170
16.3,159,198,332,170
16.3,159,198,332,170
16.4,160,198,333,170
16.4,161,197,333,171
16.4,161,196,333,170
16.4,161,196,334,170
16.4,162,194,335,170
16.4,164,194,337,171
16.4,167,194,339,171
16.4,170,192,342,170
16.4,172,192,344,170
16.4,174,191,346,169
16.4,176,190,348,169
16.4,177,190,349,169
16.4,177,191,349,169
16.4,178,191,349,169
16.4,178,190,350,169
16.4,179,190,350,169
16.4,180,191,351,169
16.6,180,190,351,168
16.6,180,190,351,168
16.6,180,190,351,168
16.6,181,190,352,168
16.6,182,192,352,168
16.6,183,192,353,168
16.6,183,192,353,168
16.6,183,192,353,168
16.6,183,193,353,168
16.6,183,193,353,169
16.6,183,193,353,168
16.6,183,193,353,168
16.6,182,193,352,167
16.6,182,192,352,166
16.6,182,193,352,166
16.6,181,193,351,166
16.7,180,194,350,166
16.7,180,194,349,165
16.7,178,194,348,165
16.7,177,195,347,164
16.7,176,196,345,164
16.7,175,197,345,164
16.7,176,198,346,165
16.7,177,198,346,165
16.7,177,200,347,165
16.7,179,202,348,164
16.7,180,203,349,166
16.7,181,204,350,166
16.7,181,206,350,166
16.7,183,208,352,167
16.7,185,208,354,168
16.7,186,208,355,168
16.7,186,208,355,167
16.8,185,208,354,166
16.8,184,207,353,166
16.8,184,207,353,166
16.8,185,206,354,166
16.8,185,206,354,166
16.8,184,206,354,166
16.8,184,205,353,166
