FPS,BLUE_X,BLUE_Y,RED_X,RED_Y
16.2,129,172,301,167
16.2,129,172,301,166
16.6,129,172,301,166
16.6,129,173,301,166
16.6,129,174,300,166
16.6,129,173,300,166
16.6,129,172,301,166
16.6,129,172,301,167
16.6,129,172,301,167
16.6,128,173,300,167
16.6,128,173,300,167
16.6,128,173,301,168
16.6,129,173,301,169
16.6,130,173,302,170
16.6,129,173,302,171
16.6,129,173,302,171
16.6,130,173,303,171
16.6,131,172,303,171
16.6,131,171,304,170
16.5,132,171,305,169
16.5,133,170,306,168
16.5,133,170,307,168
16.5,134,170,307,168
16.5,135,170,308,168
16.5,137,171,309,169
16.5,139,172,312,168
16.5,142,173,315,168
16.5,145,175,318,169
16.5,147,176,320,169
16.5,148,176,321,169
16.5,148,176,321,169
16.5,148,177,321,169
16.5,148,178,321,170
16.5,149,178,322,170
16.5,149,178,322,170
16.5,150,179,323,171
16.7,150,178,323,171
16.7,150,179,323,171
16.7,150,179,323,171
16.7,151,178,324,171
16.7,152,178,325,172
16.7,153,178,326,172
16.7,154,179,327,172
16.7,155,179,327,172
16.7,155,178,328,171
16.7,157,179,329,171
16.7,157,180,329,171
16.7,157,181,329,170
16.7,157,182,328,169
16.7,157,183,327,169
16.7,156,185,327,168
16.7,156,187,327,169
16.9,155,188,326,169
16.9,155,190,325,169
16.9,154,191,325,168
16.9,154,193,325,168
16.9,154,194,325,168
16.9,155,194,325,167
16.9,156,195,326,166
16.9,156,195,326,165
16.9,155,195,325,165
16.9,155,194,325,163
16.9,156,192,326,160
16.9,157,190,327,157
16.9,157,188,328,155
16.9,158,186,329,151
16.9,158,184,329,149
16.9,158,183,329,147
16.9,157,182,328,147
16.8,155,182,327,147
16.8,154,181,325,148
16.8,152,181,324,149
16.8,150,181,322,150
16.8,149,180,321,151
16.8,148,181,321,152
16.8,147,181,319,153
16.8,145,182,318,154
16.8,143,182,316,156
16.8,143,183,317,158
16.8,144,185,317,161
16.8,143,188,317,163
16.8,142,189,316,166
16.8,143,191,317,169
16.8,144,193,318,172
16.8,145,196,319,174
16.8,148,198,321,175
16.6,153,200,325,178
16.6,157,203,329,183
16.6,161,205,334,189
16.6,163,208,338,195
16.6,165,210,339,198
16.6,165,212,340,200
16.6,165,213,339,202
16.6,164,214,339,203
16.6,165,214,340,205
16.6,166,215,340,206
16.6,166,216,341,207
16.6,166,217,341,207
16.6,166,216,340,208
16.6,166,217,340,208
16.6,165,218,339,209
16.6,164,219,338,209
16.6,162,219,336,209
16.5,161,219,335,209
16.5,161,220,335,209
16.5,160,220,334,208
16.5,160,220,334,208
16.5,160,220,333,208
16.5,159,220,333,208
16.5,159,220,332,208
16.5,158,219,331,207
16.5,158,219,331,206
16.5,157,219,330,206
16.5,157,219,330,206
16.5,157,218,330,206
16.5,157,218,330,205
16.5,157,218,329,203
16.5,156,218,328,204
16.5,154,219,326,203
16.6,153,218,324,202
16.6,151,218,323,201
16.6,151,218,321,201
16.6,150,218,320,199
16.6,150,218,320,198
16.6,150,218,321,196
16.6,150,218,320,195
16.6,150,219,319,194
16.6,149,220,318,194
16.6,149,219,318,193
16.6,149,219,317,191
16.6,149,217,317,190
16.6,148,217,316,189
16.6,148,217,316,188
16.6,148,216,316,187
16.6,149,214,315,184
16.6,148,210,313,180
16.4,145,207,311,176
16.4,144,203,307,172
16.4,139,199,304,170
16.4,135,195,301,168
16.4,132,192,300,168
16.4,132,192,300,168
16.4,132,191,301,168
16.4,133,190,301,167
16.4,132,190,301,167
16.4,132,189,301,168
16.4,134,190,302,170
16.4,135,190,304,173
16.4,136,191,305,177
16.4,136,193,307,182
16.4,135,194,307,188
16.4,136,195,308,191
16.4,136,196,309,193
16.7,137,197,310,193
16.7,138,197,311,194
16.7,141,197,314,194
16.7,144,197,317,195
16.7,146,197,320,195
16.7,147,198,320,196
16.7,146,199,320,196
16.7,145,199,319,196
16.7,146,199,320,196
16.7,145,199,319,197
16.7,145,200,319,197
16.7,145,200,319,197
16.7,145,200,319,197
16.7,145,200,319,197
16.7,145,200,319,197
16.7,145,200,319,197
16.7,145,200,319,197
16.7,145,200,319,197
16.7,145,200,319,197
